172.17.0.1 - - [06/Apr/2017:02:49:00 +0000] "GET /wp-includes/css/dashicons.min.css?ver=4.7.3 HTTP/1.0" 200 46364 "http://holey-altered.dev/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:49:00 +0000] "GET /wp-includes/css/admin-bar.min.css?ver=4.7.3 HTTP/1.0" 200 20580 "http://holey-altered.dev/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:49:01 +0000] "GET /wp-includes/js/admin-bar.min.js?ver=4.7.3 HTTP/1.0" 200 7188 "http://holey-altered.dev/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:49:01 +0000] "GET /wp-content/themes/twentyseventeen/style.css?ver=4.7.3 HTTP/1.0" 304 0 "http://holey-altered.dev/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:49:01 +0000] "GET /wp-includes/js/jquery/jquery.js?ver=1.12.4 HTTP/1.0" 304 0 "http://holey-altered.dev/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:49:01 +0000] "GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1 HTTP/1.0" 304 0 "http://holey-altered.dev/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:49:01 +0000] "GET /wp-content/themes/twentyseventeen/assets/js/skip-link-focus-fix.js?ver=1.0 HTTP/1.0" 304 0 "http://holey-altered.dev/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:49:01 +0000] "GET /wp-content/themes/twentyseventeen/assets/js/global.js?ver=1.0 HTTP/1.0" 304 0 "http://holey-altered.dev/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:49:01 +0000] "GET /wp-content/themes/twentyseventeen/assets/js/jquery.scrollTo.js?ver=2.1.2 HTTP/1.0" 304 0 "http://holey-altered.dev/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:49:01 +0000] "GET /wp-includes/js/wp-embed.min.js?ver=4.7.3 HTTP/1.0" 304 0 "http://holey-altered.dev/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
